Model,Balancing,Accuracy,Precision,Recall,F1 Score,ROC AUC,Training Time
VQC,None,0.9143551968420681,0.008255933952528379,0.42105263157894735,0.016194331983805668,0.767308980470452,52.335108041763306
VQC,SMOTE,0.9189370175871427,0.011917659804983749,0.5789473684210527,0.02335456475583864,0.8164555092166348,100.96393990516663
VQC,ADASYN,0.8018010080005639,0.006199078993978037,0.7368421052631579,0.012294722051462193,0.808859786931805,90.80745196342468
